,0
5797,41
5798,34
5799,34
5800,40
5801,34
5802,34
5803,40
5804,40
5805,40
5806,40
5807,40
5808,40
5809,40
5810,40
5811,49
5812,49
5813,49
5814,40
5815,49
5816,49
5817,48
5818,48
5819,48
5820,48
5821,49
5822,49
5823,33
5824,48
5825,33
5826,48
5827,33
5828,48
5829,48
5830,48
5831,57
5832,57
5833,57
5834,57
5835,57
5836,57
5837,57
5838,57
5839,63
5840,63
5841,63
5842,63
5843,63
5844,63
5845,63
5846,63
5847,63
5848,63
5849,63
5850,63
5851,63
5852,63
5853,63
5854,63
5855,63
5856,63
5857,63
5858,63
5859,63
5860,63
5861,63
5862,63
5863,63
5864,62
5865,63
5866,62
5867,62
5868,63
5869,62
5870,62
5871,50
5872,62
5873,50
5874,62
5875,50
5876,50
5877,50
5878,50
5879,50
5880,50
5881,58
5882,58
5883,50
5884,58
5885,50
5886,50
5887,58
5888,58
5889,58
5890,58
5891,49
5892,58
5893,58
5894,49
5895,49
5896,49
5897,49
5898,49
5899,49
5900,49
5901,49
5902,31
5903,31
5904,31
5905,33
5906,33
5907,33
5908,33
5909,33
5910,33
5911,33
5912,33
5913,33
5914,33
5915,33
5916,33
5917,33
5918,33
5919,33
5920,33
5921,33
5922,33
5923,33
5924,33
5925,33
5926,33
5927,33
5928,67
5929,67
5930,41
5931,41
5932,67
5933,67
5934,41
5935,41
5936,41
5937,41
5938,41
5939,41
5940,41
5941,41
5942,41
5943,41
5944,41
5945,41
5946,41
5947,41
5948,41
5949,41
5950,41
5951,41
5952,41
5953,41
5954,41
5955,41
5956,42
5957,42
5958,42
5959,42
5960,42
5961,42
5962,42
5963,42
5964,42
5965,42
5966,42
5967,48
5968,42
5969,42
5970,42
5971,48
5972,48
5973,48
5974,48
5975,48
5976,48
5977,48
5978,48
5979,48
5980,39
5981,48
5982,48
5983,39
5984,48
5985,48
5986,48
5987,39
5988,48
5989,39
5990,39
5991,39
5992,39
5993,39
5994,39
5995,39
5996,62
5997,62
5998,39
5999,39
6000,58
6001,58
6002,29
6003,58
6004,58
6005,58
6006,39
6007,39
6008,39
6009,39
6010,39
6011,58
6012,39
6013,39
6014,39
6015,39
6016,39
6017,39
6018,39
6019,39
6020,39
6021,39
6022,39
6023,39
6024,39
6025,39
6026,39
6027,39
6028,29
6029,39
6030,29
6031,29
6032,29
6033,29
6034,29
6035,29
6036,29
6037,29
6038,29
6039,29
6040,62
6041,62
6042,62
6043,61
6044,62
6045,61
6046,62
6047,62
6048,62
6049,62
6050,62
6051,62
6052,61
6053,61
6054,61
6055,61
6056,61
6057,61
6058,61
6059,61
6060,61
6061,61
6062,61
6063,61
6064,61
6065,62
6066,61
6067,62
6068,61
6069,62
6070,62
6071,62
6072,61
6073,62
6074,62
6075,62
6076,33
6077,33
6078,33
6079,62
6080,33
6081,62
6082,43
6083,43
6084,33
6085,43
6086,43
6087,33
6088,43
6089,33
6090,43
6091,48
6092,43
6093,43
6094,48
6095,48
6096,43
6097,48
6098,48
6099,48
6100,48
6101,56
6102,48
6103,48
6104,48
6105,56
6106,48
6107,48
6108,48
6109,48
6110,48
6111,33
6112,56
6113,56
6114,33
6115,33
6116,56
6117,56
6118,33
6119,56
6120,33
6121,56
6122,33
6123,56
6124,33
6125,70
6126,33
6127,70
6128,33
6129,70
6130,70
6131,33
6132,33
6133,70
6134,70
6135,70
6136,70
6137,70
6138,70
6139,70
6140,70
6141,54
6142,54
6143,70
6144,70
6145,70
6146,54
6147,54
6148,70
6149,54
6150,70
6151,54
6152,70
6153,70
6154,70
6155,54
6156,70
6157,70
6158,70
6159,70
6160,70
6161,70
6162,70
6163,70
6164,70
6165,70
6166,70
6167,70
6168,70
6169,70
6170,70
6171,70
6172,70
6173,33
6174,33
6175,70
6176,70
6177,33
6178,33
6179,33
6180,33
6181,33
6182,33
6183,33
6184,33
6185,33
6186,33
6187,33
6188,33
6189,39
6190,33
6191,39
6192,39
6193,39
6194,33
6195,39
6196,39
6197,39
6198,39
6199,39
6200,39
6201,39
6202,73
6203,73
6204,73
6205,39
6206,49
6207,49
6208,49
6209,73
6210,49
6211,49
6212,73
6213,49
6214,49
6215,73
6216,49
6217,49
6218,49
6219,49
6220,49
6221,49
6222,49
6223,49
6224,50
6225,50
6226,50
6227,50
6228,50
6229,50
6230,50
6231,50
6232,50
6233,50
6234,50
6235,50
6236,50
6237,50
6238,49
6239,49
6240,49
6241,49
6242,49
6243,49
6244,49
6245,49
6246,49
6247,49
6248,49
6249,49
6250,49
6251,49
6252,49
6253,49
6254,49
6255,49
6256,49
6257,49
6258,49
6259,49
6260,49
6261,49
6262,49
6263,49
6264,49
6265,49
6266,49
6267,49
6268,48
6269,48
6270,49
6271,49
6272,49
6273,49
6274,48
6275,48
6276,48
6277,48
6278,48
6279,48
6280,48
6281,48
6282,48
6283,47
6284,48
6285,47
6286,47
6287,47
6288,47
6289,26
6290,26
6291,26
6292,47
6293,47
6294,49
6295,49
6296,49
6297,49
6298,26
6299,49
6300,49
6301,26
6302,49
6303,27
6304,49
6305,49
6306,27
6307,49
6308,27
6309,49
6310,27
6311,27
6312,49
6313,27
6314,27
6315,27
6316,27
6317,27
6318,27
6319,27
6320,27
6321,27
6322,27
6323,27
6324,27
6325,27
6326,27
6327,27
6328,27
6329,27
6330,27
6331,27
6332,27
6333,50
6334,27
6335,27
6336,27
6337,50
6338,50
6339,50
6340,50
6341,50
6342,50
6343,50
6344,50
6345,49
6346,49
6347,49
6348,49
6349,49
6350,49
6351,49
6352,50
6353,50
6354,49
6355,49
6356,49
6357,49
6358,49
6359,49
6360,49
6361,49
6362,49
6363,49
6364,49
6365,49
6366,49
6367,49
6368,49
6369,49
6370,49
6371,49
6372,54
6373,49
6374,54
6375,54
6376,49
6377,49
6378,49
6379,54
6380,54
6381,49
6382,54
6383,39
6384,39
6385,39
6386,54
6387,39
6388,54
6389,39
6390,39
6391,39
6392,46
6393,39
6394,39
6395,46
6396,39
6397,39
6398,46
6399,46
6400,46
6401,46
6402,28
6403,44
6404,28
6405,28
6406,46
6407,28
6408,28
6409,28
6410,44
6411,44
6412,44
6413,44
6414,44
6415,44
6416,44
6417,44
6418,44
6419,44
6420,44
6421,44
6422,44
6423,44
6424,44
6425,44
6426,44
6427,45
6428,45
6429,45
6430,45
6431,45
6432,45
6433,45
6434,45
6435,45
6436,45
6437,45
6438,45
6439,45
6440,45
6441,45
6442,45
6443,45
6444,45
6445,45
6446,45
6447,45
6448,45
6449,45
6450,45
6451,45
6452,45
6453,60
6454,60
6455,60
6456,50
6457,60
6458,60
6459,50
6460,60
6461,50
6462,50
6463,50
6464,50
6465,50
6466,50
6467,50
6468,50
6469,50
6470,50
6471,62
6472,62
6473,62
6474,50
6475,62
6476,50
6477,50
6478,62
6479,62
6480,62
6481,38
6482,38
6483,38
6484,38
6485,38
6486,38
6487,38
6488,38
6489,52
6490,52
6491,52
6492,52
6493,52
6494,52
6495,52
6496,52
6497,52
6498,52
6499,52
6500,58
6501,58
6502,58
6503,58
6504,58
6505,52
6506,58
6507,58
6508,58
6509,52
6510,35
6511,58
6512,58
6513,58
6514,58
6515,58
6516,58
6517,58
6518,35
6519,58
6520,58
6521,35
6522,35
6523,35
6524,35
6525,35
6526,35
6527,35
6528,50
6529,50
6530,50
6531,50
6532,50
6533,50
6534,50
6535,50
6536,50
6537,50
6538,50
6539,50
6540,50
6541,50
6542,50
6543,50
6544,50
6545,50
6546,50
6547,51
6548,51
6549,51
6550,51
6551,51
6552,51
6553,51
6554,51
6555,51
6556,51
6557,51
6558,51
6559,51
6560,51
6561,51
6562,51
6563,51
6564,51
6565,51
6566,67
6567,67
6568,67
6569,67
6570,67
6571,51
6572,67
6573,57
6574,57
6575,52
6576,57
6577,57
6578,57
6579,57
6580,57
6581,57
6582,34
6583,52
6584,52
6585,52
6586,34
6587,34
6588,52
6589,34
6590,34
6591,52
6592,34
6593,34
6594,34
6595,34
6596,34
6597,34
6598,34
6599,34
6600,34
6601,34
6602,34
6603,60
6604,34
6605,60
6606,60
6607,60
6608,56
6609,60
6610,56
6611,56
6612,60
6613,56
6614,56
6615,56
6616,56
6617,56
6618,56
6619,56
6620,56
6621,56
6622,56
6623,56
6624,56
6625,56
6626,56
6627,56
6628,56
6629,52
6630,52
6631,52
6632,52
6633,52
6634,57
6635,57
6636,57
6637,57
6638,52
6639,52
6640,52
6641,57
6642,57
6643,57
6644,31
6645,57
6646,57
6647,31
6648,31
6649,31
6650,42
6651,31
6652,31
6653,31
6654,70
6655,42
6656,42
6657,42
6658,42
6659,42
6660,42
6661,70
6662,42
6663,70
6664,70
6665,70
6666,70
6667,70
6668,70
6669,70
6670,70
6671,57
6672,70
6673,57
6674,70
6675,70
6676,57
6677,70
6678,57
6679,57
6680,57
6681,57
6682,57
6683,57
6684,57
6685,57
6686,57
6687,57
6688,57
6689,57
6690,57
6691,26
6692,57
6693,26
6694,57
6695,26
6696,26
6697,33
6698,33
6699,33
6700,33
6701,33
6702,33
6703,33
6704,33
6705,33
6706,37
6707,37
6708,37
6709,37
6710,37
6711,37
6712,33
6713,37
6714,33
6715,37
6716,37
6717,37
6718,37
6719,33
6720,33
6721,33
6722,33
6723,33
6724,33
6725,33
6726,40
6727,40
6728,40
6729,40
6730,40
6731,40
6732,40
6733,33
6734,40
6735,40
6736,36
6737,40
6738,36
6739,36
6740,40
6741,40
6742,40
6743,34
6744,36
6745,36
6746,36
6747,34
6748,36
6749,36
6750,36
6751,34
6752,34
6753,34
6754,34
6755,34
6756,34
6757,34
6758,34
6759,34
6760,34
6761,34
6762,34
6763,34
6764,34
6765,34
6766,34
6767,34
6768,34
6769,34
6770,34
6771,34
6772,34
6773,30
6774,30
6775,30
6776,30
6777,30
6778,30
6779,51
6780,30
6781,30
6782,51
6783,30
6784,72
6785,72
6786,72
6787,51
6788,72
6789,51
6790,51
6791,72
6792,51
6793,70
6794,58
6795,58
6796,72
6797,58
6798,58
6799,58
6800,70
6801,58
6802,70
6803,70
6804,27
6805,27
6806,70
6807,70
6808,70
6809,70
6810,70
6811,70
6812,27
6813,50
6814,50
6815,50
6816,27
6817,27
6818,50
6819,27
6820,50
6821,27
6822,50
6823,50
6824,50
6825,50
6826,50
6827,50
6828,50
6829,50
6830,50
6831,50
6832,50
6833,50
6834,50
6835,50
6836,50
6837,50
6838,50
6839,50
6840,50
6841,50
6842,50
6843,50
6844,50
6845,50
6846,26
6847,50
6848,50
6849,26
6850,26
6851,50
6852,49
6853,49
6854,49
6855,49
6856,49
6857,49
6858,26
6859,26
6860,49
6861,49
6862,26
6863,38
6864,38
6865,38
6866,38
6867,38
6868,49
6869,38
6870,31
6871,38
6872,31
6873,31
6874,31
6875,38
6876,38
6877,31
6878,31
6879,35
6880,31
6881,35
6882,35
6883,35
6884,35
6885,35
6886,35
6887,35
6888,35
6889,35
6890,35
6891,35
6892,35
6893,35
6894,35
6895,41
6896,41
6897,41
6898,35
6899,41
6900,41
6901,41
6902,35
6903,35
6904,33
6905,33
6906,41
6907,33
6908,33
6909,33
6910,30
6911,30
6912,30
6913,30
6914,30
6915,30
6916,30
6917,30
6918,30
6919,49
6920,27
6921,27
6922,27
6923,27
6924,49
6925,27
6926,49
6927,49
6928,27
6929,27
6930,49
6931,27
6932,49
6933,49
6934,49
6935,49
6936,49
6937,49
6938,49
6939,49
6940,49
6941,50
6942,49
6943,50
6944,49
6945,49
6946,50
6947,49
6948,50
6949,49
6950,50
6951,49
6952,31
6953,50
6954,50
6955,31
6956,50
6957,50
6958,31
6959,31
6960,31
6961,50
6962,31
6963,67
6964,67
6965,69
6966,67
6967,67
6968,67
6969,67
6970,69
6971,67
6972,67
6973,69
6974,69
6975,32
6976,69
6977,32
6978,69
6979,69
6980,32
6981,69
6982,32
6983,32
6984,32
6985,32
6986,32
6987,32
6988,32
6989,32
6990,32
6991,29
6992,29
6993,29
6994,29
6995,29
6996,29
6997,29
6998,29
6999,29
7000,39
7001,39
7002,39
7003,62
7004,39
7005,39
7006,62
7007,62
7008,39
7009,39
7010,38
7011,38
7012,38
7013,39
7014,38
7015,39
7016,38
7017,38
7018,39
7019,38
7020,38
7021,38
7022,38
7023,38
7024,38
7025,38
7026,38
7027,38
7028,27
7029,27
7030,27
7031,27
7032,27
7033,38
7034,38
7035,27
7036,38
7037,38
7038,27
7039,27
7040,27
7041,27
7042,27
7043,27
7044,27
7045,27
7046,27
7047,27
7048,27
7049,27
7050,27
7051,27
7052,27
7053,27
7054,27
7055,27
7056,27
7057,60
7058,27
7059,60
7060,60
7061,60
7062,27
7063,27
7064,60
7065,60
7066,60
7067,60
7068,60
7069,42
7070,60
7071,42
7072,42
7073,42
7074,42
7075,42
7076,42
7077,42
7078,42
7079,42
7080,42
7081,42
7082,42
7083,42
7084,42
7085,42
7086,42
7087,42
7088,42
7089,42
7090,33
7091,40
7092,33
7093,33
7094,40
7095,40
7096,42
7097,40
7098,34
7099,40
7100,40
7101,34
7102,34
7103,40
7104,40
7105,40
7106,34
7107,34
7108,34
7109,34
7110,34
7111,54
7112,34
7113,34
7114,34
7115,34
7116,54
7117,54
7118,54
7119,54
7120,54
7121,54
7122,54
7123,54
7124,54
7125,46
7126,54
7127,46
7128,46
7129,46
7130,46
7131,54
7132,46
7133,46
7134,27
7135,46
7136,27
7137,46
7138,27
7139,46
7140,27
7141,46
7142,27
7143,27
7144,27
7145,27
7146,27
7147,27
7148,27
7149,27
7150,27
7151,27
7152,58
7153,58
7154,27
7155,58
7156,58
7157,58
7158,27
7159,58
7160,58
7161,58
7162,58
7163,58
7164,58
7165,58
7166,58
7167,58
7168,58
7169,58
7170,58
7171,48
7172,48
7173,58
7174,48
7175,58
7176,48
7177,48
7178,48
7179,48
7180,58
7181,48
7182,48
7183,48
7184,48
7185,48
7186,48
7187,48
7188,48
7189,48
7190,48
7191,48
7192,48
7193,48
7194,48
7195,55
7196,55
7197,55
7198,55
7199,55
7200,55
7201,55
7202,55
7203,55
7204,55
7205,55
7206,55
7207,55
7208,55
7209,55
7210,55
7211,55
7212,55
7213,46
7214,46
7215,55
7216,55
7217,55
7218,46
7219,55
7220,53
7221,46
7222,53
7223,46
7224,46
7225,46
7226,53
7227,46
7228,53
7229,53
7230,53
7231,53
7232,53
7233,53
7234,53
7235,53
7236,53
7237,53
7238,53
7239,53
7240,53
7241,53
7242,53
7243,53
7244,55
7245,55
7246,55
7247,53
7248,55
7249,55
7250,55
7251,55
7252,55
7253,55
7254,55
7255,55
7256,55
7257,55
7258,55
7259,55
7260,55
7261,55
7262,55
7263,55
7264,55
7265,55
7266,55
7267,55
7268,55
7269,61
7270,55
7271,61
7272,55
7273,55
7274,55
7275,61
7276,55
7277,39
7278,39
7279,39
7280,39
7281,39
7282,61
7283,39
7284,61
7285,39
7286,39
7287,39
7288,39
7289,39
7290,39
7291,41
7292,39
7293,39
7294,39
7295,39
7296,41
7297,39
7298,39
7299,41
7300,48
7301,41
7302,41
7303,48
7304,48
7305,48
7306,48
7307,41
7308,48
7309,48
7310,48
7311,48
7312,48
7313,48
7314,48
7315,48
7316,48
7317,48
7318,48
7319,48
7320,48
7321,48
7322,48
7323,48
7324,46
7325,48
7326,48
7327,48
7328,46
7329,46
7330,46
7331,46
7332,48
7333,46
7334,48
7335,48
7336,48
7337,48
7338,48
7339,48
7340,48
7341,48
7342,48
7343,48
7344,46
7345,48
7346,48
7347,48
7348,48
7349,48
7350,48
7351,48
7352,48
7353,48
7354,48
7355,48
7356,48
7357,48
7358,34
7359,48
7360,48
7361,34
7362,34
7363,48
7364,34
7365,34
7366,35
7367,35
7368,34
7369,35
7370,35
7371,34
7372,34
7373,34
7374,35
7375,35
7376,35
7377,35
7378,35
7379,35
7380,33
7381,33
7382,33
7383,33
7384,33
7385,33
7386,33
7387,33
7388,33
7389,33
7390,42
7391,42
7392,42
7393,42
7394,42
7395,33
7396,42
7397,33
7398,33
7399,42
7400,73
7401,42
7402,73
7403,42
7404,73
7405,73
7406,73
7407,34
7408,34
7409,73
7410,73
7411,73
7412,73
7413,73
7414,34
7415,34
7416,34
7417,34
7418,54
7419,34
7420,54
7421,54
7422,54
7423,54
7424,54
7425,56
7426,54
7427,56
7428,54
7429,54
7430,56
7431,56
7432,69
7433,56
7434,69
7435,56
7436,56
7437,56
7438,69
7439,69
7440,56
7441,69
7442,69
7443,69
7444,69
7445,69
7446,69
7447,69
7448,69
7449,69
7450,69
7451,69
7452,69
7453,27
7454,27
7455,27
7456,27
7457,27
7458,27
7459,27
7460,27
7461,27
7462,27
7463,50
7464,50
7465,27
7466,50
7467,27
7468,50
7469,50
7470,50
7471,50
7472,50
7473,50
7474,50
7475,50
7476,50
7477,50
7478,50
7479,54
7480,54
7481,54
7482,54
7483,50
7484,54
7485,54
7486,50
7487,32
7488,32
7489,54
7490,54
7491,32
7492,32
7493,32
7494,32
7495,32
7496,32
7497,32
7498,32
7499,32
7500,32
7501,30
7502,32
7503,30
7504,30
7505,30
7506,30
7507,30
7508,30
7509,49
7510,49
7511,49
7512,49
7513,30
7514,49
7515,49
7516,49
7517,49
7518,49
7519,49
7520,49
7521,49
7522,32
7523,49
7524,49
7525,32
7526,49
7527,32
7528,32
7529,32
7530,32
7531,32
7532,32
7533,32
7534,32
7535,32
7536,55
7537,55
7538,55
7539,55
7540,55
7541,55
7542,55
7543,55
7544,55
7545,63
7546,63
7547,63
7548,63
7549,63
7550,63
7551,63
7552,55
7553,63
7554,63
7555,63
7556,63
7557,55
7558,39
7559,39
7560,39
7561,39
7562,63
7563,39
7564,39
7565,39
7566,39
7567,39
7568,39
7569,39
7570,39
7571,39
7572,39
7573,39
7574,39
7575,39
7576,39
7577,39
7578,39
7579,39
7580,39
7581,39
7582,39
7583,39
7584,39
7585,39
7586,39
7587,39
7588,39
7589,39
7590,39
7591,39
7592,39
7593,39
7594,39
7595,39
7596,39
7597,55
7598,55
7599,39
7600,39
7601,39
7602,55
7603,55
7604,55
7605,55
7606,55
7607,55
7608,55
7609,55
7610,55
7611,55
7612,55
7613,55
7614,55
7615,55
7616,55
7617,55
7618,55
7619,55
7620,55
7621,55
7622,55
7623,55
7624,55
7625,55
7626,55
7627,55
7628,55
7629,39
7630,39
7631,55
7632,55
7633,55
7634,39
7635,55
7636,39
7637,31
7638,39
7639,31
7640,31
7641,39
7642,39
7643,39
7644,43
7645,43
7646,31
7647,43
7648,43
7649,31
7650,43
7651,31
7652,43
7653,43
7654,43
7655,43
7656,43
7657,43
7658,43
7659,43
7660,43
7661,43
7662,43
7663,43
7664,41
7665,41
7666,45
7667,45
7668,45
7669,41
7670,41
7671,41
7672,41
7673,45
7674,45
7675,41
7676,41
7677,45
7678,45
7679,45
7680,45
7681,45
7682,45
7683,45
7684,45
7685,45
7686,45
7687,45
7688,45
7689,45
7690,45
7691,45
7692,45
7693,45
7694,45
7695,45
7696,45
7697,45
7698,45
7699,43
7700,45
7701,46
7702,43
7703,43
7704,43
7705,43
7706,43
7707,43
7708,46
7709,46
7710,46
7711,46
7712,46
7713,46
7714,46
7715,46
7716,46
7717,41
7718,46
7719,41
7720,41
7721,41
7722,41
7723,41
7724,46
7725,41
7726,41
7727,55
7728,41
7729,55
7730,41
7731,55
7732,55
7733,41
7734,69
7735,69
7736,55
7737,69
7738,69
7739,55
7740,55
7741,55
7742,69
7743,69
7744,69
7745,69
7746,69
7747,69
7748,69
7749,31
7750,31
7751,31
7752,31
7753,31
7754,31
7755,33
7756,33
7757,33
7758,33
7759,33
7760,33
7761,33
7762,33
7763,33
7764,33
7765,33
7766,33
7767,33
7768,33
7769,33
7770,33
7771,33
7772,33
7773,33
7774,33
7775,33
7776,33
7777,33
7778,33
7779,33
7780,33
7781,33
7782,33
7783,33
7784,33
7785,33
7786,33
7787,33
7788,33
7789,33
7790,33
7791,33
7792,33
7793,33
7794,33
7795,33
7796,33
7797,33
7798,33
7799,33
7800,33
7801,33
7802,33
7803,33
7804,33
7805,33
7806,67
7807,67
7808,67
7809,67
7810,67
7811,33
7812,67
7813,67
7814,67
7815,67
7816,67
7817,67
7818,67
7819,67
7820,67
7821,67
7822,67
7823,67
7824,67
7825,67
7826,67
7827,67
7828,33
7829,33
7830,67
7831,33
7832,33
7833,33
7834,33
7835,33
7836,33
7837,33
7838,33
7839,40
7840,40
7841,33
7842,40
7843,40
7844,40
7845,40
7846,40
7847,40
7848,40
7849,38
7850,38
7851,38
7852,38
7853,38
7854,38
7855,40
7856,31
7857,38
7858,38
7859,31
7860,31
7861,31
7862,31
7863,31
7864,63
7865,48
7866,63
7867,48
7868,63
7869,63
7870,63
7871,63
7872,63
7873,63
7874,48
7875,48
7876,48
7877,48
7878,48
7879,48
7880,48
7881,48
7882,48
7883,55
7884,55
7885,55
7886,55
7887,55
7888,55
7889,55
7890,55
7891,55
7892,55
7893,44
7894,55
7895,44
7896,44
7897,44
7898,44
7899,44
7900,44
7901,44
7902,44
7903,44
7904,44
7905,44
7906,44
7907,44
7908,31
7909,31
7910,31
7911,44
7912,31
7913,44
7914,44
7915,44
7916,44
7917,31
7918,44
7919,44
7920,44
7921,31
7922,44
7923,44
7924,31
7925,44
7926,44
7927,44
7928,44
7929,44
7930,44
7931,44
7932,44
7933,44
7934,44
7935,36
7936,36
7937,44
7938,44
7939,44
7940,36
7941,44
7942,44
7943,44
7944,36
7945,44
7946,44
7947,36
7948,36
7949,35
7950,36
7951,35
7952,36
7953,36
7954,35
7955,35
7956,35
7957,35
7958,35
7959,35
7960,35
7961,35
7962,35
7963,35
7964,35
7965,35
7966,35
7967,35
7968,35
7969,36
7970,35
7971,36
7972,36
7973,36
7974,36
7975,36
7976,36
7977,36
7978,36
7979,36
7980,37
7981,37
7982,37
7983,37
7984,37
7985,37
7986,37
7987,37
7988,37
7989,37
7990,37
7991,37
7992,37
7993,37
7994,29
7995,29
7996,29
7997,37
7998,58
7999,29
8000,35
8001,49
8002,35
8003,33
8004,52
8005,49
8006,35
8007,35
8008,30
8009,30
8010,30
8011,30
8012,30
8013,30
8014,30
8015,30
8016,30
8017,30
8018,30
8019,30
8020,30
8021,30
8022,30
8023,30
8024,30
8025,30
8026,30
8027,30
8028,30
8029,30
8030,30
8031,30
8032,30
8033,30
8034,30
8035,30
8036,30
8037,30
8038,30
8039,30
8040,30
8041,30
8042,30
8043,30
8044,30
8045,30
8046,30
8047,30
8048,30
8049,30
8050,30
8051,30
8052,30
8053,30
8054,30
8055,30
8056,30
8057,30
8058,30
8059,30
8060,30
8061,30
8062,30
8063,31
8064,41
8065,30
8066,30
8067,52
8068,52
8069,41
8070,52
8071,52
8072,52
8073,52
8074,52
8075,52
8076,52
8077,52
8078,52
8079,52
8080,52
8081,52
8082,55
8083,55
8084,32
8085,55
8086,32
8087,32
8088,52
8089,55
8090,32
8091,55
8092,52
8093,63
8094,56
8095,56
8096,56
8097,56
8098,56
8099,55
8100,32
8101,32
8102,32
8103,32
8104,32
8105,32
8106,32
8107,51
8108,51
8109,35
8110,32
8111,35
8112,40
8113,46
8114,46
8115,46
8116,39
8117,39
8118,39
8119,42
8120,42
8121,35
8122,35
8123,35
8124,52
8125,50
8126,50
8127,50
8128,50
8129,35
8130,52
8131,35
8132,35
8133,35
8134,35
8135,35
8136,35
8137,40
8138,40
8139,40
8140,40
8141,35
8142,40
8143,40
8144,40
8145,40
8146,33
8147,40
8148,40
8149,40
8150,40
8151,40
8152,40
8153,40
8154,40
8155,40
8156,40
8157,40
8158,40
8159,40
8160,40
8161,40
8162,40
8163,40
8164,40
8165,40
8166,40
8167,40
8168,40
8169,40
8170,40
8171,40
8172,40
8173,40
8174,40
8175,40
8176,40
8177,40
8178,40
8179,40
8180,40
8181,40
8182,40
8183,40
8184,40
8185,40
8186,40
8187,40
8188,40
8189,40
8190,40
8191,40
8192,40
8193,40
8194,40
8195,40
8196,40
8197,40
8198,62
8199,62
8200,62
8201,44
8202,62
8203,62
8204,62
8205,62
8206,62
8207,40
8208,44
8209,44
8210,44
8211,44
8212,44
8213,44
8214,44
8215,44
8216,43
8217,43
8218,40
8219,40
8220,43
8221,40
8222,40
8223,43
8224,43
8225,43
8226,70
8227,65
8228,65
8229,70
8230,70
8231,70
8232,65
8233,70
8234,70
8235,70
8236,70
8237,70
8238,70
8239,70
8240,56
8241,56
8242,56
8243,56
8244,56
8245,56
8246,56
8247,56
8248,56
8249,56
8250,42
8251,42
8252,70
8253,42
8254,42
8255,42
8256,42
8257,42
8258,42
8259,42
8260,42
8261,42
8262,70
8263,70
8264,70
8265,70
8266,70
8267,70
8268,70
8269,70
8270,70
8271,70
8272,70
8273,70
8274,70
8275,70
8276,70
8277,70
8278,70
8279,70
8280,47
8281,70
8282,47
8283,47
8284,47
8285,47
8286,47
8287,47
8288,47
8289,61
8290,61
8291,47
8292,61
8293,61
8294,61
8295,61
8296,61
8297,61
8298,61
8299,41
8300,41
8301,41
8302,41
8303,41
8304,61
8305,61
8306,41
8307,41
8308,41
8309,41
8310,41
8311,41
8312,41
8313,41
8314,41
8315,38
8316,38
8317,38
8318,38
8319,41
8320,38
8321,38
8322,38
8323,38
8324,27
8325,27
8326,38
8327,27
8328,27
8329,27
8330,27
8331,38
8332,27
8333,27
8334,67
8335,27
8336,27
8337,27
8338,27
8339,27
8340,27
8341,67
8342,67
8343,67
8344,67
8345,67
8346,67
8347,67
8348,67
8349,67
8350,67
8351,67
8352,67
8353,67
8354,67
8355,67
8356,67
8357,67
8358,67
8359,67
8360,67
8361,67
8362,67
8363,67
8364,31
8365,67
8366,31
8367,67
8368,67
8369,67
8370,31
8371,67
8372,67
8373,55
8374,31
8375,55
8376,55
8377,31
8378,55
8379,31
8380,31
8381,55
8382,55
8383,55
8384,55
8385,55
8386,55
8387,55
8388,55
8389,55
8390,55
8391,45
8392,45
8393,45
8394,45
8395,45
8396,45
8397,45
8398,45
8399,45
8400,45
8401,45
8402,45
8403,45
8404,45
8405,45
8406,45
8407,45
8408,45
8409,41
8410,41
8411,41
8412,41
8413,41
8414,41
8415,41
8416,41
8417,42
8418,42
8419,42
8420,42
8421,42
8422,42
8423,42
8424,42
8425,42
8426,42
8427,56
8428,56
8429,56
8430,56
8431,56
8432,56
8433,56
8434,56
8435,56
8436,56
8437,55
8438,55
8439,55
8440,55
8441,55
8442,55
8443,55
8444,55
8445,55
8446,55
8447,55
8448,55
8449,55
8450,55
8451,55
8452,55
8453,55
8454,55
8455,55
8456,55
8457,55
8458,39
8459,39
8460,55
8461,55
8462,55
8463,39
8464,39
8465,46
8466,39
8467,39
8468,46
8469,39
8470,39
8471,39
8472,46
8473,46
8474,46
8475,46
8476,46
8477,46
8478,46
8479,46
8480,46
8481,41
8482,41
8483,41
8484,41
8485,41
8486,41
8487,46
8488,41
8489,46
8490,41
8491,43
8492,41
8493,41
8494,41
8495,41
8496,43
8497,43
8498,43
8499,43
8500,43
8501,43
8502,43
8503,43
8504,43
8505,43
8506,55
8507,43
8508,55
8509,55
8510,55
8511,55
8512,56
8513,56
8514,56
8515,56
8516,56
8517,55
8518,56
8519,56
8520,55
8521,56
8522,56
8523,56
8524,56
8525,39
8526,39
8527,39
8528,39
8529,39
8530,39
8531,39
8532,39
8533,39
8534,39
8535,39
8536,39
8537,39
8538,39
8539,39
8540,39
8541,39
8542,27
8543,27
8544,27
8545,27
8546,27
8547,27
8548,27
8549,27
8550,27
8551,27
8552,27
8553,27
8554,27
8555,27
8556,27
8557,48
8558,48
8559,48
8560,48
8561,48
8562,48
8563,48
8564,48
8565,48
8566,48
8567,48
8568,48
8569,48
8570,48
8571,48
8572,48
8573,48
8574,48
8575,48
8576,48
8577,48
8578,48
8579,48
8580,48
8581,48
8582,48
8583,48
8584,48
8585,48
8586,48
8587,48
8588,48
8589,48
8590,48
8591,48
8592,48
8593,48
8594,48
8595,48
