,barcode,item_desc,brand_name,nature,packaging,is_primary_link,nodeid1,level1,nodeid2,level2,nodeid3,level3,nodeid4,level4
9750,3058325956004,Déodorant pour femme magnésium protect invisible NARTA,NARTA,déodorant,le lot de  2 roll on de 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9751,59083139,Déodorant femme plante arbre à thé DOVE,DOVE,déodorant,le roll-on 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9752,96130339,Déodorant Original DOVE,DOVE,déodorant,le roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9753,4005808837359,Déodorant Pearl & Beauty NIVEA,NIVEA,déodorant,le roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9754,3574661192987,Déodorant karité LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,déodorant,les 2 roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9755,3058325925512,Déodorant protection 5 NARTA,NARTA,déodorant,les 2 roll-on de 50 mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9756,8718951247024,Déodorant femme sans sel d'aluminium SANEX,SANEX,déodorant,le roll-on de 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9757,8710522652855,Déodorant plante eucalyptus DOVE,DOVE,déodorant,le lot de 2 rolls-on de 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9758,3178041339933,Déodorant Bio anti-transpirant N.A.E,NAE,déodorant,le déodorant de 50ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9759,59083153,Déodorant femme plante gingembre DOVE,DOVE,déodorant,le roll-on 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9760,3574661327204,Déodorant grenade LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,déodorant,Le lot de 2 roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9761,8712561920872,Déodorant fraîcheur continue REXONA,REXONA,déodorant,les 2 roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9762,3058325788186,Déodorant pivoine CADUM,CADUM,déodorant,les 2 roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9763,3600550985818,Déodorant 48h micro-talc CADUM,CADUM,déodorant,le roll-on de 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9764,3058325958022,Déodorant bille micro talc douceur de rose CADUM,CADUM,déodorant,le lot de 2 roll-on de 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9765,8718951316027,Déodorant Natur Protect anti-traces blanches SANEX,SANEX,déodorant,le roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9766,3181734189357,Déodorant extra efficacité SANEX,SANEX,déodorant,le roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9767,3058320040210,Déodorant Triple Efficacité NARTA,NARTA,déodorant,le roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9768,8714789764641,Déodorant peaux normales SANEX,SANEX,déodorant,le roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9769,3574661479651,Déodorant au parfum d'Huile de pétales de Roses & de Sauge LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,déodorant,le roll-on de 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9770,3058325539528,Déodorant impeccable fraîcheur active NARTA,NARTA,déodorant,les 2 roll-ons de 50ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9771,3760276940130,Déodorant aux baies d'Arctique Bio PUR EDEN,PUR EDEN,déodorant,le roll-on de 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9772,3560070880119,Déodorant 24h pierre d'Alun peaux sensibles CARREFOUR,CARREFOUR,déodorant,le roll-on de 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9773,3181730213452,Déodorant lait & fleur de lotus MONSAVON,MONSAVON,déodorant,les 2 roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9774,8718951246874,Déodorant anti trace blanche SANEX,SANEX,déodorant,le roll-on de 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9775,8714789764580,Déodorant Natur Protect à la pierre d'Alun SANEX,SANEX,déodorant,le roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9776,87342963,Déodorant invisible care DOVE,DOVE,déodorant,le stick de 50 mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9777,8710522561416,Déodorant sensitive hypoallergénique DOVE,DOVE,déodorant,le lot de 2,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9778,3058325860493,Déodorant Fleur de Sakura USHUAIA,USHUAIA,déodorant,les 2 roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9779,8711600463066,Déodorant invisible Aqua 48h REXONA,REXONA,déodorant,les 2 roll on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9780,8718951315457,Déodorant Natur Protect à la pierre d'Alun SANEX,SANEX,déodorant,le roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9781,8710522652831,Déodorant plante gingembre DOVE,DOVE,déodorant,le lot de 2 rolls-on de 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9782,8718951315969,Déodorant natur protect et fresh bambou SANEX,SANEX,déodorant,le roll-on de 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9783,4005900525666,Déodorant fresh natural 48h sans aluminium NIVEA,NIVEA,déodorant,les 2 roll-ons de 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9784,8711600458659,Déodorant  DOVE,DOVE,déodorant,les 2 roll-on de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2424,Déodorants femmes,,
9785,3700074932968,Trousse De Bain À La Grenade Avec Fleur De Massage - Idée Cadeau Femme,,,,true,2415,Hygiène et Beauté,2420,Le corps,2423,Savons,,
9786,3031440040292,Kit de gobeleterie idéal voyage GLAMOUR PARIS,GLAMOUR PARIS,kit gobeleterie,le kit,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9787,3031440063192,Trousse de toilette Poche G 6319 GLAMOUR PARIS,GLAMOUR PARIS,trousse toilette,la trousse,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9788,3031440060054,Trousse fantaisie Kids G 6005 GLAMOUR PARIS,GLAMOUR PARIS,trousse fantaisie,les 2 trousses,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9789,3048093200270,Gant bain  BO PARIS,BALNAIS,gant bain,la paire de gants,true,2415,Hygiène et Beauté,2420,Le corps,26015,Eponges de bain,,
9790,3048093200546,Pierre ponce  BO PARIS,BALNAIS,pierre ponce souris,la pièce,true,2415,Hygiène et Beauté,2420,Le corps,2427,Soins mains et pieds,,
9791,3031440073429,Accessoire épilation Râpe pédicure métallique GLAMOUR PARIS,GLAMOUR BEAUTE,accessoire épilation,la pièce,true,2415,Hygiène et Beauté,2420,Le corps,2427,Soins mains et pieds,,
9792,3031449564010,Ciseaux Manucure courbes D401 DESSANGE,JACQUES DESSANGES,ciseau,la paire,true,2415,Hygiène et Beauté,2420,Le corps,2427,Soins mains et pieds,,
9793,3031440040261,Fleur de massage G 4026 GLAMOUR PARIS,GLAMOUR PARIS,fleur massage,la pièce,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9794,3600542198158,Éponge végétale nettoyante konjac GARNIER,GARNIER,éponge,l'éponge,true,2415,Hygiène et Beauté,2420,Le corps,26015,Eponges de bain,,
9795,3517360019803,Gommage corps bambou so'Bio LEA NATURE,SO'BIO ETIC,gommage,le pot de 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9796,4743318167350,Coffret beauté visage NATURA SIBERICA,NATURA SIBERICA,coffret beauté,le coffret,true,2415,Hygiène et Beauté,2420,Le corps,2427,Soins mains et pieds,,
9797,3331849017704,Coffret femme soin masque illuminant + crème hydratante + lingette Bio GORGEE DE SOLEIL,GORGEE DE SOLEIL,,le coffret,true,2415,Hygiène et Beauté,2420,Le corps,26014,Coffrets,,
9798,3331849017681,Coffret femme soin mousse démaquillante + masque illuminant + lingette Bio GORGEE DE SOLEIL,GORGEE DE SOLEIL,,le coffret,true,2415,Hygiène et Beauté,2420,Le corps,26014,Coffrets,,
9799,3600551020419,Crème réparatrice peau extra-sèche MIXA,MIXA,crème réparateur,le pot de 400mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9800,3574661480138,Lait  corps peaux sèche et sensible cire d'abeille LE PETIT MARSEILLAIS,REFS.SANS MARQUE,lait corps,le flacon de 400mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9801,4005808925124,Crème tous types de peau NIVEA,NIVEA,crème,le pot de 150 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9802,3600551020457,Crème corps anti dessèche MIXA,MIXA,crème corps,le pot de 400mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9803,4005808890576,Crème hydratante Soft visage corps mains NIVEA,NIVEA,crème hydratant,le tube de 75 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9804,40883007,Crème nourrissante DOVE,DOVE,crème,le pot de 300 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9805,42207528,"Crème de soin Soft hydratante visage, corps et mains NIVEA",NIVEA,crème,le pot de 50 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9806,3600550286144,Lait corps pour peaux très sensibles & réactives Anti-irritations MIXA,MIXA,lait corps,la pompe de 250mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9807,3251241034751,Lait hydratant Réparation LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,lait hydratant,le flacon de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9808,3600541735996,Lait nourrissant olive ULTRA DOUX,ULTRA DOUX,lait nourrissant,le flacon de 400 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9809,4005808752058,Lait corps sous la douche NIVEA,NIVEA,lait corps,le flacon de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9810,4005808247165,Lait hydratant douceur NIVEA,NIVEA,lait hydratant,le flacon de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9811,3560070881734,Lait nourrissant corps à l'aloe vera CARREFOUR,CRF CDM,lait nourrissant,le flacon de 250mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9812,4005808759972,Lait nourrissant  NIVEA,NIVEA,lait nourrissant,le flacon de 400 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9813,3549620011081,Lait corps hydratant à l'huile d'olive LE PETIT OLIVIER,LE PETIT OLIVIER,lait corps,le flacon de 250mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9814,3600550950045,Crème pour le corps Hydratante MIXA,MIXA,crème pour corps,le tube de 100mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9815,3600542105965,Lait nourrissant lait de coco et macadamia ULTRA DOUX,ULTRA DOUX,lait nourrissant,le flacon de 250ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9816,3600550808384,Crème d'huile nourrissante peaux sèches CADUM,CADUM,crème d'huile,le flacon de 400 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9817,3058325866174,Baume apaisant Atopiance MIXA,MIXA,baume apaisant,les 2 flacons de 400 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9818,3058325693930,Lait hydratant réparateur MIXA,MIXA,lait hydratant,les 2 flacons de 400ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9819,8714789999975,Lait corps peaux atopiques SANEX,SANEX,lait corps,le flacon de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9820,59054498,Lait hydratant zero dry SANEX,SANEX,lait hydratant,le pot de 250ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9821,3450601036576,Lait corps réparateur argan et fleur d'oranger L'ARBRE VERT,ARBRE VERT,lait corps,la pompe de 250mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9822,3574661183909,Lait hydratant karité aloé LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,lait hydratant,le flacon de 400 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9823,4005900118806,Lait fluide Hydratation Express NIVEA,NIVEA,lait fluide,le flacon de 400 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9824,3574661182001,Lait hydratant peaux très sèches NEUTROGENA,NEUTROGENA,lait hydratant,le flacon de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9825,3058325866112,Baume apaisant Atopiance MIXA,MIXA,baume apaisant,les 2 flacons de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9826,4005808825462,Lait corps sous la douche NIVEA,NIVEA,lait corps,le flacon de 400 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9827,4005900118837,Lait hydratant Réparateur & Soin NIVEA,NIVEA,lait hydratant,le flacon de 400 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9828,3600541893412,Lait hydratant apaisant ULTRA DOUX,ULTRA DOUX,lait hydratant,le flacon de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9829,3549621033167,Lait corps huile argan LE PETIT OLIVIER,LE PETIT OLIVIER,lait corps,la pompe de 250mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9830,8710447442296,Lait corporel hydratant shea velvet LOVE BEAUTY AND PLANET,LOVE BEAUTY & PLANET,lait corporel,le flacon de 400mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9831,3178041326476,Lait Corps hydratant BARNANGEN,BARNANGEN,lait hydratant,le flacon de 400ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9832,4005900442253,Lait-huile hydratant vanille et amande NIVEA,NIVEA,lait-huile,les 2 flacons de 200mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9833,3574661327198,Crème corps hydratante intensive NEUTROGENA,NEUTROGENA,crème corps,le flacon de 400mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9834,3450601036552,Lait corps nourrissant coco et mangue L'ARBRE VERT,ARBRE VERT,lait corps,la pompe de 250mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9835,3600541735958,Lait hydratant peaux sèches ULTRA DOUX,GARNIER,lait hydratant,le flacon de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9836,3760207114647,Crème hydratante en mousse fruits de la passion ENERGIE FRUIT,ENERGIE FRUIT,crème hydratant,le flacon de 200ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9837,3574661327174,Lait corps hydratation/élasticité NEUTROGENA,NEUTROGENA,lait corps,le flacon de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9838,4005808777945,Lait corps hydratant NIVEA,NIVEA,lait corps,les 2 flacons de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9839,8711600368736,Lait corps hydratant Karité et vanille DOVE,DOVE,lait corps,le flacon de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9840,3574661183978,Lait hydratant coton coquelicot amande LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,lait hydratant,le flacon de 400 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9841,3251241017211,Lait hydratant Nutrition LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,lait hydratant,le flacon de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9842,3600550950021,Lait Corps Hydratant peaux sèches MIXA,MIXA,lait corps,le flacon de 250mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9843,4005900442147,Lait-huile hydratant rose et argan NIVEA,NIVEA,lait-huile,les 2 flacons de 200mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9844,3574661480114,"Lait corps apaisant peaux sèches et sensibles beurre d'argan, cire d'abeille et huile aux pétales de rose ",LE PT.MARSEILLAIS,lait corps,le flacon de 250mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9845,4005808933990,Lait corps douceur NIVEA,NIVEA,lait corps,les 2 flacons de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9846,3178041326452,Lait Corps apaisant BARNANGEN,BARNANGEN,lait hydratant,le flacon de 400ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9847,3574661183916,"Lait hydratant nutrition karité, argan et ama LE PETIT MARSEILLAIS",LE PT.MARSEILLAIS,lait hydratant,le flacon de 400ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9848,3600550999310,Baume corps nourrissant Bio LA PROVENCALE,LA PROVENCALE,,le tube de 50mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9849,3574661185477,Lait aloé & calendula LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,lait hydratant,le flacon de 400 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9850,3600550895278,Lait corps Soif d'aloé apaisant CADUM,CADUM,lait corps,le flacon de 400 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9851,3560070986101,Lait hydratant à l'huile de noix NECTAR OF BEAUTY,LCS NECTAR OF BEAUTY,lait hydratant,le flacon de 250ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9852,4005808765843,Lait hydratant Réparateur & Soin NIVEA,NIVEA,lait hydratant,les 2 flacons de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9853,3574661257501,Lait corps soin marin hydratation LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,lait corps,le flacon de 400 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9854,4005900391674,Lait-huile vanille & huile d'amande douce NIVEA,NIVEA,lait-huile,le flacon de 200 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9855,8710447396513,Lait hydratant intensif DOVE,DOVE,lait hydratant,le flacon de 250ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9856,3058325905972,Lait corps hydratation 48h MIXA,MIXA,lait corps,les 2 flacons de 250mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9857,3600550566048,Lait Hydratant Surdoux Huile d'Amandes Douces CADUM,CADUM,lait hydratant,la pompe de 400ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9858,3574661184128,Lait hydratant réparation intense NEUTROGENA,NEUTROGENA,lait hydratant,le flacon de 400 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9859,3600550496031,Lait Corps Antidessèchement MIXA,MIXA,lait corps,la pompe de 400ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9860,3574661184111,Lait hydratant peaux sèches NEUTROGENA,NEUTROGENA,lait hydratant,le flacon de 400 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9861,8718951189317,Lait corps peaux sèches zero % SANEX,SANEX,lait corps,le flacon de 250 mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9862,3574661181882,Lait hydratant peaux sèches NEUTROGENA,NEUTROGENA,lait hydratant,le flacon de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9863,3286010030832,Lait corps hydratant au lin et huile de sésame Bio NATURE MOI,NATURE MOI,lait corps,le tube de 250mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9864,3760104913985,Coffret beauté lait corps gommage crème mains & shampoing coco INECTO NATURALS,INECTO,,le coffret,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9865,3574661365312,Lait hydratant karité/aloe/cire abeille LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,lait hydratant,le flacon de 250mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9866,3574661363424,Lait hydratant coton coquelicot amande douce LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,lait hydratant,le flacon de 400ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9867,3574661362830,Lait hydratant nacré Sublimant LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,lait hydratant,le flacon de 400mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9868,3574661362823,Lait corps fluide hydratant soin marin LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,lait corps,le flacon de 400mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9869,4005900782007,Lait corps hydratant naturally good aloe vera NIVEA,NIVEA,lait corps,le flacon de 200mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9870,3574661404677,Lait corps hydratant cacao et Karité LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,lait corps,le flacon de 400 mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9871,8710447442371,Lait corporel rose et muru muru LOVE BEAUTY AND PLANET,LOVE BEAUTY & PLANET,lait corporel,le flacon de 400mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9872,4005808765805,Lait hydratant fermeté Q10 NIVEA,NIVEA,lait hydratant,les 2 flacons de 250 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9873,4005900481214,Mousse hydratante nourrissante NIVEA,NIVEA,mousse,le vaporisateur de 200ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9874,4005900481252,Mousse hydratante douceur NIVEA,NIVEA,mousse,le vaporisateur de 200ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9875,8710447437261,Lait hydratant coco DOVE,DOVE,lait,le spray de 190mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9876,8710447437322,Lait hydratant avocat DOVE,DOVE,lait,le spray de 190mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9877,3574661288727,Spray hydratant intense NEUTROGENA,NEUTROGENA,spray hydratant,le spray de 200mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9878,3600541734715,Huile corps peaux très sèche ULTRA DOUX,GARNIER,huile corps,le flacon de 150 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9879,3560070895984,Huile sèche corps NECTAR OF BEAUTY,LCS NECTAR OF BEAUTY,huile corps,le spray de 150mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9880,3770002306765,Elixir de beauté figue de barbarie & olive bio PULPE DE VIE,PULPE DE VIE,,le flacon de 100mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9881,3251241025599,Huile sèche karité/amande/argan LE PETIT MARSEILLAIS,LE PT.MARSEILLAIS,huile sec,le spray de 150 ml,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9882,10181041532,Huile corporel réparatrice au beurre de cacao PALMER'S,PALMER'S,huile corps,le flacon de 150mL,true,2415,Hygiène et Beauté,2420,Le corps,2422,Laits hydratants et Soins du corps,,
9883,3560071069940,Cire d'abeille CARREFOUR,CARREFOUR,cire dépilatoire,le pot de 400g,true,2415,Hygiène et Beauté,2420,Le corps,2426,Epilation et Rasage,,
9884,3331300006841,Cire dépilatoire maillot/aisselles NAIR,NAIR,cire dépilatoire,le pot de 380 g,true,2415,Hygiène et Beauté,2420,Le corps,2426,Epilation et Rasage,,
9885,3331300007756,"Cire dépilatoire Roll-on cire au sucre, lait & miel NAIR",NAIR,cire dépilatoire,le roll-on de 100 ml + 10 bandes,true,2415,Hygiène et Beauté,2420,Le corps,2426,Epilation et Rasage,,
9886,3331300008241,Cire dépilatoire visage toutes peaux NAIR,NAIR,cire dépilatoire,la boite de 15 ml,true,2415,Hygiène et Beauté,2420,Le corps,2426,Epilation et Rasage,,
9887,3059944024228,Cire dépilatoire peaux sensibles/visage VEET,VEET,cire dépilatoire,le flacon de 15 ml + 20 bandes,true,2415,Hygiène et Beauté,2420,Le corps,2426,Epilation et Rasage,,
9888,3059944024181,Recharge de cire sans bande VEET,VEET,recharge,la boite de 6 - 150 g,true,2415,Hygiène et Beauté,2420,Le corps,2426,Epilation et Rasage,,
9889,3331300029819,Cire épilation beurre de karité NAIR,NAIR,cire dépilatoire,le pot de 150g,true,2415,Hygiène et Beauté,2420,Le corps,2426,Epilation et Rasage,,
9890,3059944023702,Cire dépilatoire perles de cire chaude VEET,VEET,cire dépilatoire,la boite de 230 g,true,2415,Hygiène et Beauté,2420,Le corps,2426,Epilation et Rasage,,
